Paper,Subtribes,Municipality,Long,Lat,Species,contagem
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psathyromyia dendrophyla,6
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psathyromyia punctigeniculata,2
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus amazonensis,1
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus carrerai,130
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus chagasi,533
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus claustrei,5
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus complexus,1096
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus davisi,217
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus geniculatus,43
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus hirsutus,23
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus lainsoni,6
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Psychodopygus llanosmartinsi,6
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Trichophoromyia ubiquitalis,18
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Viannamyia furcata,1
Resadore et al. 2018,Psychodopygina,Porto Velho,-64.015528,-8.885306,Viannamyia tuberculata,12
Resadore et al. 2018,Sergentomyiina,Itapuã do Oeste,-62.903814,-9.259369,Micropygomyia longipennis,1
Resadore et al. 2018,Sergentomyiina,Itapuã do Oeste,-62.903814,-9.259369,Micropygomyia micropyga,2
Resadore et al. 2018,Sergentomyiina,Itapuã do Oeste,-62.903814,-9.259369,Micropygomyia rorotaensis,4
Resadore et al. 2018,Sergentomyiina,Itapuã do Oeste,-62.903814,-9.259369,Micropygomyia trinidadensis,2
Resadore et al. 2018,Sergentomyiina,Porto Velho,-64.8659722222,-9.58208333333,Micropygomyia trinidadensis,1
SPECIES LINK,Brumptomyiina,Guajará-Mirim,-65.3394,-10.7828,Brumptomyia pentacantha,1
SPECIES LINK,Lutzomyiina,ArIquemes,-63.0408,-9.91333,Pintomyia nevesi,15
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Evandromyia monstruosa,6
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Evandromyia wilsoni,5
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Lutzomyia sherlocki,1
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Martinsmyia waltoni,1
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Migonemyia migonei,2
SPECIES LINK,Lutzomyiina,Ariquemes,-63.0408,-9.91333,Pintomyia serrana,1
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia bacula,5
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia infraspinosa,4
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia monstruosa,2
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia saulensis,8
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia termitophila,7
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia walkeri,6
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Evandromyia wilsoni,47
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Lutzomyia caligata,1
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Lutzomyia gomezi,2
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Martinsmyia waltoni,12
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Migonemyia cerqueirai,1
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Migonemyia migonei,4
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Pintomyia nevesi,112
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Pintomyia serrana,11
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Pressatia calcarata,1
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Pressatia trispinosa,1
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Trichopygomyia dasypodogeton,13
SPECIES LINK,Lutzomyiina,Guajará-Mirim,-65.3394,-10.7828,Trichopygomyia rondoniensis,5
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Evandromyia wilsoni,5
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Lutzomyia flabellata,4
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Lutzomyia gomezi,2
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Martinsmyia waltoni,6
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Pintomyia nevesi,260
SPECIES LINK,Lutzomyiina,Ji-Paraná,-61.9517,-10.8853,Pintomyia serrana,6
SPECIES LINK,Lutzomyiina,Porto Velho,-63.9039,-8.76194,Evandromyia piperiformis,4
SPECIES LINK,Lutzomyiina,Porto Velho,-63.9039,-8.76194,Evandromyia wilsoni,20
SPECIES LINK,Lutzomyiina,Porto Velho,-63.9039,-8.76194,Lutzomyia gomezi,1
SPECIES LINK,Lutzomyiina,Porto Velho,-63.9039,-8.76194,Pintomyia serrana,1
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Nyssomyia antunesi,9
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Nyssomyia umbratilis,6
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Nyssomyia whitmani,2
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psathyromyia abonnenci,2
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psathyromyia aragaoi,1
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psathyromyia bigeniculata,16
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psathyromyia dendrophyla,153
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psathyromyia scaffi,7
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psychodopygus carrerai,4
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Psychodopygus davisi,3
SPECIES LINK,Psychodopygina,Ariquemes,-63.0408,-9.91333,Viannamyia furcata,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Bichromomyia flaviscutellata,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Bichromomyia inornata,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia anduzei,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia antunesi,101
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia delsionatali,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia fraihai,649
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia umbratilis,113
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Nyssomyia whitmani,32
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia abonnenci,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia abunaensis,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia aragaoi,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia bigeniculata,173
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia coutinhoi,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia dendrophyla,309
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia dreisbachi,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia lutziana,40
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psathyromyia scaffi,8
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus amazonensis,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus carrerai,9
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus chagasi,1
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus davisi,48
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus hirsutus,8
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Psychodopygus squamiventris,3
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia auraensis,2
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia flochi,68
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia ininii,9
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia loretonensis,7
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia octavioi,4
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Trichophoromyia ubiquitalis,130
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Viannamyia furcata,35
SPECIES LINK,Psychodopygina,Guajará-Mirim,-65.3394,-10.7828,Viannamyia tuberculata,14
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Bichromomyia flaviscutellata,1
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Nyssomyia umbratilis,6
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Nyssomyia whitmani,8
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psathyromyia abonnenci,18
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psathyromyia aragaoi,1
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psathyromyia bigeniculata,50
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psathyromyia dendrophyla,637
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psathyromyia scaffi,10
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Psychodopygus davisi,4
SPECIES LINK,Psychodopygina,Ji-Paraná,-61.9517,-10.8853,Viannamyia furcata,7
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Nyssomyia antunesi,13
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Psathyromyia bigeniculata,4
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Psathyromyia dendrophyla,1
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Psathyromyia scaffi,2
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Psychodopygus chagasi,9
SPECIES LINK,Psychodopygina,Porto Velho,-63.9039,-8.76194,Trichophoromyia auraensis,1
SPECIES LINK,Sergentomyiina,Ariquemes,-63.0408,-9.91333,Micropygomyia micropyga,3
SPECIES LINK,Sergentomyiina,Ariquemes,-63.0408,-9.91333,Micropygomyia villelai,7
SPECIES LINK,Sergentomyiina,Guajará-Mirim,-65.3394,-10.7828,Micropygomyia acanthopharynx,26
SPECIES LINK,Sergentomyiina,Guajará-Mirim,-65.3394,-10.7828,Micropygomyia micropyga,6
SPECIES LINK,Sergentomyiina,Guajará-Mirim,-65.3394,-10.7828,Micropygomyia trinidadensis,2
SPECIES LINK,Sergentomyiina,Guajará-Mirim,-65.3394,-10.7828,Micropygomyia villelai,1
SPECIES LINK,Sergentomyiina,Ji-Paraná,-61.9517,-10.8853,Micropygomyia micropyga,4
SPECIES LINK,Sergentomyiina,Ji-Paraná,-61.9517,-10.8853,Micropygomyia villelai,16
Silva et al. 2021,Brumptomyiina,Porto Velho,-66.797708,-9.811873,Brumptomyia pentacantha,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia apurinan,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia bacula,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia piperiformis,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia saulensis,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia sericea,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia tarapacaensis,8
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia termitophila,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Evandromyia wilsoni,19
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Lutzomyia evangelistai,14
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Lutzomyia sherlocki,64
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Migonemyia migonei,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Pintomyia fiocruzi,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Pintomyia nevesi,67
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Pintomyia serrana,11
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Pressatia triacantha,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Sciopemyia sordellii,11
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.797708,-9.811873,Sciopemyia vattierae,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia bacula,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia georgii,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia saulensis,7
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia tarapacaensis,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia termitophila,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Evandromyia wilsoni,9
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Lutzomyia evangelistai,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Lutzomyia sherlocki,10
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Pintomyia fiocruzi,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Pintomyia nevesi,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Pintomyia serrana,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Pressatia triacantha,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Sciopemyia sordellii,7
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.62138889,-9.769444444,Sciopemyia vattierae,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia bacula,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia georgii,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia saulensis,14
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia tarapacaensis,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia termitophila,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Evandromyia wilsoni,7
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Lutzomyia sherlocki,12
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Pintomyia nevesi,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Sciopemyia servulolimai,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Sciopemyia sordellii,5
Silva et al. 2021,Lutzomyiina,Porto Velho,-66.60311111,-9.758416667,Sciopemyia vattierae,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Evandromyia bacula,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Evandromyia saulensis,11
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Evandromyia termitophila,6
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Evandromyia williamsi,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Evandromyia wilsoni,13
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Lutzomyia evangelistai,4
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Lutzomyia sherlocki,19
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Migonemyia migonei,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Pintomyia nevesi,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Pintomyia serrana,3
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Pressatia triacantha,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Sciopemyia sordellii,9
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76236111,-9.661361111,Sciopemyia vattierae,2
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76227778,-9.660972222,Evandromyia apurinan,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76227778,-9.660972222,Evandromyia bacula,7
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76227778,-9.660972222,Evandromyia georgii,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76227778,-9.660972222,Evandromyia monstruosa,1
Silva et al. 2021,Lutzomyiina,Porto Velho,-65.76227778,-9.660972222,Evandromyia piperiformis,2
